Expected Goals (xG),Ball Possession,Goal Attempts,Shots on Goal,Shots off Goal,Blocked Shots,Big Chances,Corner Kicks,Shots inside the Box,Shots outside the Box,Hit the Woodwork,Goalkeeper Saves,Free Kicks,Offsides,Fouls,Yellow Cards,Red Cards,Throw-ins,Touches in the Opposition Box,Passes,Passes in the final third,Crosses,Tackles,Clearances Total,Interceptions,Opponent,Goals scored,Goals lost,Result,Season
0,40%,13,2,9,2,0,3,0,0,0,5,13,3,12,2,0,0,0,0% (0/351),0,0,0,0,0,Manchester Utd,0,0,Draw,2019
0,35%,11,4,6,1,0,10,0,0,0,1,10,4,12,1,0,0,0,0% (0/303),0,0,0,0,0,Tottenham,0,1,Defeat,2019
0,26%,7,2,2,3,0,2,0,0,0,3,12,1,13,1,0,0,0,0% (0/313),0,0,0,0,0,Chelsea,1,3,Defeat,2019
0,42%,16,3,11,2,0,6,0,0,0,0,14,2,10,1,0,0,0,0% (0/399),0,0,0,0,0,Arsenal,2,2,Draw,2019
0,40%,7,3,4,0,0,5,0,0,0,2,13,0,17,1,0,0,0,0% (0/350),0,0,0,0,0,Everton,0,2,Defeat,2019
0,59%,11,5,4,2,0,4,0,0,0,1,12,1,10,2,0,0,0,0% (0/560),0,0,0,0,0,West Brom,2,0,Win,2018
0,59%,13,2,7,4,0,7,0,0,0,1,20,2,12,2,0,0,0,0% (0/413),0,0,0,0,0,Stoke,2,1,Win,2018
0,50%,14,9,4,1,0,8,0,0,0,1,9,1,11,1,0,0,0,0% (0/399),0,0,0,0,0,Leicester,5,0,Win,2018
0,48%,6,1,3,2,0,3,0,0,0,4,17,1,13,5,0,0,0,0% (0/341),0,0,0,0,0,Watford,0,0,Draw,2018
0,50%,15,8,2,5,0,5,0,0,0,1,17,3,12,3,0,0,0,0% (0/366),0,0,0,0,0,Brighton,3,2,Win,2018
0,47%,13,6,3,4,0,3,0,0,0,3,11,1,9,2,0,0,0,0% (0/440),0,0,0,0,0,Bournemouth,2,2,Draw,2018
0,32%,6,3,3,0,0,4,0,0,0,4,8,1,6,2,0,0,0,0% (0/307),0,0,0,0,0,Liverpool,1,2,Defeat,2018
0,45%,17,6,5,6,0,7,0,0,0,2,11,2,12,2,0,0,0,0% (0/382),0,0,0,0,0,Huddersfield,2,0,Win,2018
0,38%,9,2,5,2,0,3,0,0,0,9,10,2,9,2,0,0,0,0% (0/358),0,0,0,0,0,Chelsea,1,2,Defeat,2018
0,31%,10,4,5,1,0,3,0,0,0,5,10,2,10,1,0,0,0,0% (0/278),0,0,0,0,0,Manchester Utd,2,3,Defeat,2018
0,24%,5,3,1,1,0,3,0,0,0,3,6,0,12,0,0,0,0,0% (0/204),0,0,0,0,0,Tottenham,0,1,Defeat,2018
0,47%,16,4,5,7,0,7,0,0,0,2,15,1,15,1,0,0,0,0% (0/345),0,0,0,0,0,Everton,1,3,Defeat,2018
0,54%,21,6,10,5,0,5,0,0,0,7,10,4,11,1,0,0,0,0% (0/424),0,0,0,0,0,Newcastle,1,1,Draw,2018
0,60%,9,3,5,1,0,3,0,0,0,2,13,0,15,3,0,0,0,0% (0/454),0,0,0,0,0,West Ham,1,1,Draw,2018
0,36%,9,5,1,3,0,10,0,0,0,6,8,1,8,0,0,0,0,0% (0/406),0,0,0,0,0,Arsenal,1,4,Defeat,2018
0,44%,17,2,8,7,0,3,0,0,0,2,14,0,16,0,0,0,0,0% (0/323),0,0,0,0,0,Burnley,1,0,Win,2018
0,39%,11,4,4,3,0,7,0,0,0,2,9,0,11,1,0,0,0,0% (0/352),0,0,0,0,0,Southampton,2,1,Win,2018
0,26%,10,1,4,5,0,7,0,0,0,4,13,4,14,5,0,0,0,0% (0/208),0,0,0,0,0,Manchester City,0,0,Draw,2018
0,35%,16,2,9,5,0,5,0,0,0,6,10,1,12,1,0,0,0,0% (0/333),0,0,0,0,0,Arsenal,2,3,Defeat,2018
0,36%,13,5,4,4,0,3,0,0,0,1,13,1,11,3,0,0,0,0% (0/337),0,0,0,0,0,Swansea,1,1,Draw,2018
0,44%,13,6,3,4,0,4,0,0,0,2,12,0,13,2,0,0,0,0% (0/305),0,0,0,0,0,Leicester,3,0,Win,2018
0,53%,14,4,6,4,0,4,0,0,0,1,18,3,14,2,0,0,0,0% (0/414),0,0,0,0,0,Watford,2,1,Win,2018
0,45%,24,8,8,8,0,6,0,0,0,3,15,5,14,5,0,0,0,0% (0/344),0,0,0,0,0,Bournemouth,2,2,Draw,2018
0,49%,10,2,3,5,0,7,0,0,0,6,14,1,10,1,0,0,0,0% (0/379),0,0,0,0,0,West Brom,0,0,Draw,2018
0,47%,11,4,6,1,0,5,0,0,0,4,18,0,8,0,0,0,0,0% (0/403),0,0,0,0,0,Brighton,0,0,Draw,2018
0,54%,10,5,2,3,0,5,0,0,0,2,7,2,9,1,0,0,0,0% (0/492),0,0,0,0,0,Stoke,2,1,Win,2018
0,69%,16,7,5,4,0,9,0,0,0,3,25,1,9,2,0,0,0,0% (0/539),0,0,0,0,0,Everton,2,2,Draw,2018
0,32%,11,3,5,3,0,9,0,0,0,1,9,4,7,2,0,0,0,0% (0/269),0,0,0,0,0,Tottenham,0,1,Defeat,2018
0,57%,19,9,7,3,0,11,0,0,0,0,15,3,18,1,0,0,0,0% (0/411),0,0,0,0,0,West Ham,2,2,Draw,2018
0,45%,10,0,7,3,0,5,0,0,0,2,12,1,14,2,0,0,0,0% (0/365),0,0,0,0,0,Newcastle,0,1,Defeat,2018
0,41%,6,1,2,3,0,6,0,0,0,0,16,1,10,0,0,0,0,0% (0/355),0,0,0,0,0,Manchester Utd,0,2,Defeat,2017
0,30%,12,4,7,1,0,3,0,0,0,0,14,3,13,3,0,0,0,0% (0/200),0,0,0,0,0,Hull,4,0,Win,2017
0,31%,5,2,2,1,0,3,0,0,0,7,14,0,8,3,0,0,0,0% (0/266),0,0,0,0,0,Manchester City,0,5,Defeat,2017
0,64%,15,5,6,4,0,14,0,0,0,1,12,2,11,2,0,39,0,0% (0/460),0,0,0,0,0,Burnley,0,2,Defeat,2017
0,32%,6,1,2,3,0,2,0,0,0,3,15,1,13,3,0,0,0,0% (0/271),0,0,0,0,0,Tottenham,0,1,Defeat,2017
0,28%,7,3,3,1,0,3,0,0,0,0,9,3,10,2,0,24,0,0% (0/234),0,0,0,0,0,Liverpool,2,1,Win,2017
0,58%,15,4,6,5,0,8,0,0,0,0,16,0,10,0,0,0,0,0% (0/420),0,0,0,0,0,Leicester,2,2,Draw,2017
0,28%,17,6,7,4,0,5,0,0,0,3,10,5,11,0,0,0,0,0% (0/233),0,0,0,0,0,Arsenal,3,0,Win,2017
0,39%,17,3,6,8,0,11,0,0,0,6,16,1,11,1,0,0,0,0% (0/251),0,0,0,0,0,Southampton,1,3,Defeat,2017
0,27%,8,3,5,0,0,3,0,0,0,10,15,2,14,2,0,0,0,0% (0/229),0,0,0,0,0,Chelsea,2,1,Win,2017
0,44%,7,0,5,2,0,3,0,0,0,2,16,1,8,0,0,0,0,0% (0/285),0,0,0,0,0,Watford,1,0,Win,2017
0,49%,10,4,2,4,0,5,0,0,0,1,7,0,12,1,0,0,0,0% (0/341),0,0,0,0,0,West Brom,2,0,Win,2017
0,46%,15,3,7,5,0,4,0,0,0,4,15,2,13,3,0,0,0,0,0,0,0,0,0,Middlesbrough,1,0,Win,2017
0,42%,6,1,4,1,0,5,0,0,0,3,13,2,14,3,0,0,0,0% (0/325),0,0,0,0,0,Stoke,0,1,Defeat,2017
0,65%,21,9,8,4,0,7,0,0,0,3,9,1,8,3,0,0,0,0% (0/491),0,0,0,0,0,Sunderland,0,4,Defeat,2017
0,35%,11,4,6,1,0,3,0,0,0,2,15,0,23,4,0,0,0,0% (0/232),0,0,0,0,0,Bournemouth,2,0,Win,2017
0,44%,8,2,2,4,0,8,0,0,0,7,16,1,10,0,0,0,0,0% (0/368),0,0,0,0,0,Everton,0,1,Defeat,2017
0,56%,10,1,6,3,0,2,0,0,0,0,11,1,14,2,0,0,0,0% (0/432),0,0,0,0,0,West Ham,0,3,Defeat,2017
0,47%,7,3,2,2,0,4,0,0,0,2,15,1,13,2,0,0,0,0% (0/411),0,0,0,0,0,Swansea,1,2,Defeat,2017
0,36%,7,4,2,1,0,4,0,0,0,5,11,3,7,1,0,0,0,0% (0/351),0,0,0,0,0,Arsenal,0,2,Defeat,2017
0,44%,10,4,5,1,0,3,0,0,0,2,17,1,17,4,0,0,0,0% (0/292),0,0,0,0,0,Watford,1,1,Draw,2017
0,53%,6,2,4,0,0,5,0,0,0,5,17,1,12,2,0,0,0,0% (0/476),0,0,0,0,0,Chelsea,0,1,Defeat,2017
0,39%,6,3,3,0,0,1,0,0,0,4,11,0,16,2,0,0,0,0% (0/397),0,0,0,0,0,Manchester Utd,1,2,Defeat,2017
0,43%,14,6,6,2,0,7,0,0,0,3,18,0,14,4,0,0,0,0% (0/338),0,0,0,0,0,Hull,3,3,Draw,2017
0,42%,9,4,3,2,0,4,0,0,0,3,13,0,11,3,0,0,0,0,0,0,0,0,0,Southampton,3,0,Win,2017
0,43%,12,4,4,4,0,6,0,0,0,4,14,0,24,5,0,0,0,0,0,0,0,0,0,Swansea,4,5,Defeat,2017
0,38%,9,2,4,3,0,2,0,0,0,2,15,1,12,1,0,0,0,0,0,0,0,0,0,Manchester City,1,2,Defeat,2017
0,62%,16,5,7,4,0,7,0,0,0,4,13,3,12,2,0,0,0,0,0,0,0,0,0,Burnley,2,3,Defeat,2017
0,44%,7,6,1,0,0,3,0,0,0,6,6,4,15,1,0,0,0,0,0,0,0,0,0,Liverpool,2,4,Defeat,2017
0,55%,23,7,7,9,0,8,0,0,0,1,11,3,8,0,0,0,0,0,0,0,0,0,0,Leicester,1,3,Defeat,2017
0,50%,16,4,4,8,0,5,0,0,0,1,9,1,14,2,0,0,0,0,0,0,0,0,0,Southampton,1,4,Defeat,2016
0,58%,17,4,6,7,0,4,0,0,0,2,22,1,8,2,0,0,0,0,0,0,0,0,0,Stoke,2,1,Win,2016
0,50%,9,3,5,1,0,8,0,0,0,3,10,1,12,0,0,0,0,0,0,0,0,0,0,Newcastle,0,1,Defeat,2016
0,34%,5,0,1,4,0,2,0,0,0,8,16,1,7,2,0,0,0,0,0,0,0,0,0,Manchester Utd,0,2,Defeat,2016
0,28%,7,2,4,1,0,5,0,0,0,5,9,2,13,2,0,0,0,0,0,0,0,0,0,Arsenal,1,1,Draw,2016
0,57%,18,6,9,3,0,10,0,0,0,5,9,0,7,0,0,0,0,0,0,0,0,0,0,Everton,0,0,Draw,2016
0,53%,12,5,5,2,0,10,0,0,0,4,12,3,13,2,0,0,0,0,0,0,0,0,0,Norwich,1,0,Win,2016
0,33%,11,4,4,3,0,5,0,0,0,4,13,5,19,2,0,0,0,0,0,0,0,0,0,West Ham,2,2,Draw,2016
0,56%,12,4,6,2,0,10,0,0,0,2,13,0,9,1,0,0,0,0,0,0,0,0,0,Leicester,0,1,Defeat,2016
0,38%,14,4,6,4,0,6,0,0,0,3,18,3,12,1,0,0,0,0,0,0,0,0,0,Liverpool,1,2,Defeat,2016
0,42%,13,5,4,4,0,5,0,0,0,4,11,3,14,1,0,0,0,0,0,0,0,0,0,Sunderland,2,2,Draw,2016
0,54%,15,2,8,5,0,6,0,0,0,2,15,1,16,2,0,0,0,0,0,0,0,0,0,West Brom,2,3,Defeat,2016
0,54%,15,5,7,3,0,8,0,0,0,2,14,6,16,0,1,0,0,0,0,0,0,0,0,Watford,1,2,Defeat,2016
0,42%,12,2,6,4,0,5,0,0,0,2,12,0,14,2,0,0,0,0,0,0,0,0,0,Swansea,1,1,Draw,2016
0,50%,14,3,6,5,0,5,0,0,0,2,15,3,11,3,0,0,0,0,0,0,0,0,0,Bournemouth,1,2,Defeat,2016
0,36%,11,3,3,5,0,3,0,0,0,8,14,0,11,2,0,0,0,0,0,0,0,0,0,Tottenham,1,3,Defeat,2016
0,47%,9,3,5,1,0,6,0,0,0,0,10,1,11,2,0,0,0,0,0,0,0,0,0,Manchester City,0,4,Defeat,2016
0,49%,8,1,6,1,0,0,0,0,0,2,17,5,9,1,0,0,0,0,0,0,0,0,0,Aston Villa,0,1,Defeat,2016
0,40%,8,4,2,2,0,5,0,0,0,1,15,0,12,3,0,0,0,0,0,0,0,0,0,Chelsea,0,3,Defeat,2016
0,54%,10,2,6,2,0,7,0,0,0,3,16,4,11,3,0,0,0,0,0,0,0,0,0,Swansea,0,0,Draw,2016
0,45%,8,0,4,4,0,9,0,0,0,3,12,1,13,0,0,0,0,0,0,0,0,0,0,Bournemouth,0,0,Draw,2016
0,41%,12,3,7,2,0,3,0,0,0,4,5,1,12,0,0,0,0,0,0,0,0,0,0,Stoke,2,1,Win,2016
0,43%,12,5,3,4,0,8,0,0,0,3,13,3,11,0,0,0,0,0,0,0,0,0,0,Southampton,1,0,Win,2016
0,38%,14,5,8,1,0,6,0,0,0,3,4,3,11,2,0,0,0,0,0,0,0,0,0,Everton,1,1,Draw,2016
0,54%,19,8,6,5,0,7,0,0,0,1,14,3,7,1,0,0,0,0,0,0,0,0,0,Newcastle,5,1,Win,2016
0,67%,19,7,8,4,0,11,0,0,0,2,14,1,18,1,0,0,0,0,0,0,0,0,0,Sunderland,0,1,Defeat,2016
0,36%,9,4,4,1,0,6,0,0,0,3,8,2,6,2,0,0,0,0,0,0,0,0,0,Liverpool,2,1,Win,2016
0,44%,10,5,3,2,0,7,0,0,0,1,16,0,12,3,0,0,0,0,0,0,0,0,0,Manchester Utd,0,0,Draw,2016
0,52%,9,4,3,2,0,2,0,0,0,2,8,3,11,1,0,0,0,0,0,0,0,0,0,Leicester,0,1,Defeat,2016
0,38%,6,1,3,2,0,1,0,0,0,1,14,2,9,3,1,0,0,0,0,0,0,0,0,West Ham,1,3,Defeat,2016
0,49%,13,7,2,4,0,7,0,0,0,2,12,2,22,3,0,29,0,0,0,0,0,0,0,Swansea,1,0,Win,2015
0,34%,15,6,6,3,0,5,0,0,0,2,10,3,17,3,0,21,0,0,0,0,0,0,0,Liverpool,3,1,Win,2015
0,37%,13,4,6,3,0,7,0,0,0,2,13,4,13,0,0,20,0,0,0,0,0,0,0,Manchester Utd,1,2,Defeat,2015
0,38%,8,1,4,3,0,6,0,0,0,6,13,2,13,2,0,20,0,0,0,0,0,0,0,Chelsea,0,1,Defeat,2015
0,47%,7,3,3,1,0,0,0,0,0,5,10,5,15,0,0,24,0,0,0,0,0,0,0,Hull,0,2,Defeat,2015
0,68%,19,4,10,5,0,7,0,0,0,2,19,1,17,3,0,29,0,0,0,0,0,0,0,West Brom,0,2,Defeat,2015
0,46%,14,5,3,6,0,4,0,0,0,2,15,0,17,2,0,25,0,0,0,0,0,0,0,Sunderland,4,1,Win,2015
0,31%,5,3,1,1,0,4,0,0,0,3,11,2,11,2,0,20,0,0,0,0,0,0,0,Manchester City,2,1,Win,2015
0,43%,12,3,6,3,0,4,0,0,0,3,13,0,14,4,0,19,0,0,0,0,0,0,0,Stoke,2,1,Win,2015
0,43%,15,4,7,4,0,6,0,0,0,3,16,5,17,1,0,33,0,0,0,0,0,0,0,QPR,3,1,Win,2015
0,37%,9,3,5,1,0,2,0,0,0,2,11,0,10,2,0,32,0,0,0,0,0,0,0,Southampton,0,1,Defeat,2015
0,33%,14,5,3,6,0,7,0,0,0,4,11,6,19,4,1,18,0,0,0,0,0,0,0,West Ham,3,1,Win,2015
0,53%,22,3,9,10,0,10,0,0,0,2,18,3,15,1,0,33,0,0,0,0,0,0,0,Arsenal,1,2,Defeat,2015
0,54%,7,3,3,1,0,5,0,0,0,0,11,6,10,1,0,41,0,0,0,0,0,0,0,Newcastle,1,1,Draw,2015
0,38%,16,2,8,6,0,6,0,0,0,5,13,4,6,1,0,17,0,0,0,0,0,0,0,Leicester,1,0,Win,2015
0,55%,13,3,5,5,0,6,0,0,0,1,14,0,12,0,0,30,0,0,0,0,0,0,0,Everton,0,1,Defeat,2015
0,50%,11,4,5,2,0,7,0,0,0,2,10,1,20,3,0,34,0,0,0,0,0,0,0,Burnley,3,2,Win,2015
0,41%,21,7,7,7,0,4,0,0,0,4,14,4,9,5,0,13,0,0,0,0,0,0,0,Tottenham,2,1,Win,2015
0,30%,6,0,4,2,0,2,0,0,0,3,12,3,12,1,0,21,0,0,0,0,0,0,0,Aston Villa,0,0,Draw,2015
0,46%,10,3,6,1,0,4,0,0,0,3,12,0,17,1,0,26,0,0,0,0,0,0,0,QPR,0,0,Draw,2015
0,43%,11,4,3,4,0,8,0,0,0,3,12,2,15,1,0,32,0,0,0,0,0,0,0,Southampton,1,3,Defeat,2015
0,27%,9,1,4,4,0,6,0,0,0,0,20,1,5,1,0,13,0,0,0,0,0,0,0,Manchester City,0,3,Defeat,2015
0,45%,10,3,2,5,0,9,0,0,0,2,11,1,12,2,0,27,0,0,0,0,0,0,0,Stoke,1,1,Draw,2015
0,32%,16,4,6,6,0,12,0,0,0,2,12,4,10,0,0,19,0,0,0,0,0,0,0,Tottenham,0,0,Draw,2015
0,46%,17,5,6,6,0,8,0,0,0,2,17,3,16,2,0,40,0,0,0,0,0,0,0,Aston Villa,0,1,Defeat,2015
0,35%,11,5,3,3,0,6,0,0,0,3,5,1,12,2,0,24,0,0,0,0,0,0,0,Swansea,1,1,Draw,2015
0,36%,11,5,4,2,0,4,0,0,0,0,9,2,21,1,0,25,0,0,0,0,0,0,0,Liverpool,3,1,Win,2015
0,33%,6,1,2,3,0,4,0,0,0,4,8,0,12,3,0,20,0,0,0,0,0,0,0,Manchester Utd,0,1,Defeat,2015
0,54%,9,1,3,5,0,11,0,0,0,4,20,0,12,2,1,33,0,0,0,0,0,0,0,Sunderland,1,3,Defeat,2015
0,31%,8,6,0,2,0,3,0,0,0,2,14,4,8,1,0,22,0,0,0,0,0,0,0,West Brom,2,2,Draw,2015
0,34%,15,6,4,5,0,4,0,0,0,3,12,1,15,1,0,17,0,0,0,0,0,0,0,Fulham,2,2,Draw,2014
0,35%,10,6,3,1,0,7,0,0,0,6,15,0,7,2,0,15,0,0,0,0,0,0,0,Liverpool,3,3,Draw,2014
0,46%,7,2,1,4,0,4,0,0,0,4,10,4,9,3,0,26,0,0,0,0,0,0,0,Manchester City,0,2,Defeat,2014
0,35%,11,3,2,6,0,11,0,0,0,4,7,1,16,1,0,19,0,0,0,0,0,0,0,West Ham,1,0,Win,2014
0,31%,7,4,3,0,0,3,0,0,0,3,6,3,10,2,0,15,0,0,0,0,0,0,0,Everton,3,2,Win,2014
0,43%,14,4,9,1,0,2,0,0,0,4,10,3,7,0,0,36,0,0,0,0,0,0,0,Aston Villa,1,0,Win,2014
0,37%,13,8,2,3,0,3,0,0,0,4,5,0,13,4,0,15,0,0,0,0,0,0,0,Cardiff,3,0,Win,2014
0,33%,14,4,9,1,0,2,0,0,0,2,9,1,10,4,0,20,0,0,0,0,0,0,0,Chelsea,1,0,Win,2014
0,27%,8,1,5,2,0,5,0,0,0,7,5,5,8,1,0,15,0,0,0,0,0,0,0,Newcastle,0,1,Defeat,2014
0,35%,12,5,5,2,0,2,0,0,0,2,19,0,14,4,0,16,0,0,0,0,0,0,0,Sunderland,0,0,Draw,2014
0,36%,6,1,3,2,0,8,0,0,0,2,20,6,14,1,0,37,0,0,0,0,0,0,0,Southampton,0,1,Defeat,2014
0,31%,7,4,2,1,0,4,0,0,0,4,10,0,11,4,0,22,0,0,0,0,0,0,0,Swansea,1,1,Draw,2014
0,34%,15,6,4,5,0,6,0,0,0,3,13,2,12,0,0,24,0,0,0,0,0,0,0,Manchester Utd,0,2,Defeat,2014
0,34%,10,6,2,2,0,4,0,0,0,6,15,1,13,0,0,23,0,0,0,0,0,0,0,West Brom,3,1,Win,2014
0,27%,10,2,6,2,0,5,0,0,0,4,9,3,14,2,0,19,0,0,0,0,0,0,0,Arsenal,0,2,Defeat,2014
0,38%,13,3,10,0,0,8,0,0,0,4,9,1,14,4,0,17,0,0,0,0,0,0,0,Hull,1,0,Win,2014
0,43%,12,6,4,2,0,4,0,0,0,2,15,2,9,0,0,24,0,0,0,0,0,0,0,Stoke,1,0,Win,2014
0,32%,14,2,8,4,0,11,0,0,0,2,12,1,12,2,0,16,0,0,0,0,0,0,0,Tottenham,0,2,Defeat,2014
0,45%,13,4,7,2,0,9,0,0,0,4,10,0,12,2,0,29,0,0,0,0,0,0,0,Norwich,1,1,Draw,2014
0,23%,9,4,5,0,0,5,0,0,0,3,12,0,7,1,0,14,0,0,0,0,0,0,0,Manchester City,0,1,Defeat,2014
0,35%,12,7,2,3,0,5,0,0,0,4,11,4,8,2,0,20,0,0,0,0,0,0,0,Aston Villa,1,0,Win,2014
0,33%,9,4,3,2,0,3,0,0,0,3,18,4,11,1,0,27,0,0,0,0,0,0,0,Newcastle,0,3,Defeat,2014
0,30%,10,5,4,1,0,1,0,0,0,5,15,2,7,1,0,25,0,0,0,0,0,0,0,Chelsea,1,2,Defeat,2014
0,43%,19,5,11,3,0,8,0,0,0,2,13,2,9,0,0,34,0,0,0,0,0,0,0,Cardiff,2,0,Win,2014
0,37%,10,5,4,1,0,3,0,0,0,2,12,2,10,1,0,33,0,0,0,0,0,0,0,West Ham,1,0,Win,2014
0,40%,12,3,3,6,0,4,0,0,0,2,12,2,14,2,0,27,0,0,0,0,0,0,0,Norwich,0,1,Defeat,2014
0,38%,9,2,4,3,0,4,0,0,0,2,10,2,11,1,1,14,0,0,0,0,0,0,0,Hull,1,0,Win,2014
0,27%,9,2,5,2,0,4,0,0,0,2,9,4,16,1,0,12,0,0,0,0,0,0,0,Everton,0,0,Draw,2014
0,51%,12,4,5,3,0,3,0,0,0,2,10,0,9,1,0,30,0,0,0,0,0,0,0,West Brom,0,2,Defeat,2014
0,37%,13,4,7,2,0,4,0,0,0,2,10,2,12,0,0,22,0,0,0,0,0,0,0,Arsenal,0,2,Defeat,2014
